Date,montoSpei,numSpei,tc
11/8/2022,"550,674,102,018","7,311,857",19.9562
12/8/2022,"643,498,100,848","10,550,455",19.9595
13/08/2022,"14,528,930,536","6,119,185",N/E
14/08/2022,"7,035,257,991","4,397,799",N/E
15/08/2022,"632,940,557,893","11,558,189",19.874
16/08/2022,"522,628,341,220","8,386,857",19.8618
17/08/2022,"544,986,509,727","7,379,056",19.9303
18/08/2022,"518,272,798,026","7,326,352",20.0387
19/08/2022,"519,786,885,107","9,240,585",20.0835
20/08/2022,"13,159,413,358","5,705,063",N/E
21/08/2022,"6,429,781,572","4,049,060",N/E
22/08/2022,"568,811,093,625","7,235,658",20.1957
23/08/2022,"474,740,808,083","6,435,135",20.1598
24/08/2022,"483,892,491,763","6,346,571",19.9982
25/08/2022,"508,477,030,296","7,284,260",19.9198
26/08/2022,"571,978,218,145","9,278,225",19.9437
27/08/2022,"14,036,193,653","5,872,702",N/E
28/08/2022,"6,336,802,322","4,130,517",N/E
29/08/2022,"618,174,167,947","8,105,268",19.9268
30/08/2022,"588,463,815,755","9,900,500",19.9945
31/08/2022,"715,513,653,762","11,326,912",20.1465
1/9/2022,"546,736,667,097","9,508,646",20.0962
2/9/2022,"521,596,684,547","9,878,405",20.2473
3/9/2022,"14,220,554,667","6,237,374",N/E
4/9/2022,"7,222,941,407","4,449,229",N/E
5/9/2022,"478,996,769,192","8,108,442",19.9753
6/9/2022,"509,219,768,626","6,925,387",19.962
7/9/2022,"462,632,248,388","6,559,210",20.138
8/9/2022,"469,189,592,361","6,891,344",20.0297
9/9/2022,"515,982,870,674","9,460,223",20.0203
10/9/2022,"13,346,099,110","5,852,272",N/E
11/9/2022,"6,151,844,400","4,125,223",N/E
12/9/2022,"576,537,366,024","7,562,620",19.9027
13/09/2022,"537,078,041,652","7,435,768",19.7957
14/09/2022,"592,409,412,837","9,932,785",20.055
15/09/2022,"647,521,185,707","12,850,696",19.9768
16/09/2022,"12,308,859,980","5,748,294",N/E
17/09/2022,"11,889,851,373","5,896,253",N/E
18/09/2022,"6,827,430,426","4,483,941",N/E
19/09/2022,"654,404,421,834","7,790,356",20.0525
20/09/2022,"525,659,060,678","7,237,681",19.9943
21/09/2022,"572,265,647,941","6,763,616",20
22/09/2022,"530,069,121,197","7,280,321",20.0027
23/09/2022,"540,306,456,034","9,289,327",19.9608
24/09/2022,"13,410,838,098","5,711,501",N/E
25/09/2022,"6,287,499,915","4,218,262",N/E
26/09/2022,"597,476,993,830","7,500,233",20.1627
27/09/2022,"487,476,459,033","6,694,007",20.3517
28/09/2022,"555,050,021,360","7,608,376",20.357
29/09/2022,"595,914,903,135","9,936,621",20.3058
30/09/2022,"769,524,524,900","14,415,327",20.1927
1/10/2022,"18,467,687,263","7,966,907",N/E
2/10/2022,"9,987,509,094","5,418,302",N/E
3/10/2022,"622,875,468,280","9,417,611",20.0925
4/10/2022,"491,176,373,881","7,492,412",20.0008
5/10/2022,"484,354,483,516","7,519,660",19.9698
6/10/2022,"517,260,745,069","7,607,666",20.1267
7/10/2022,"530,515,296,667","9,533,524",20.1087
8/10/2022,"13,694,913,993","5,972,161",N/E
9/10/2022,"6,592,184,424","4,408,555",N/E
10/10/2022,"491,596,353,561","8,025,075",20.0502
11/10/2022,"530,619,887,752","7,116,707",19.9752
12/10/2022,"467,433,665,439","6,879,769",19.9652
13/10/2022,"536,131,378,851","8,759,813",20.0352
14/10/2022,"606,545,159,419","14,054,799",20.0398
15/10/2022,"18,524,048,055","8,261,743",N/E
16/10/2022,"8,853,383,317","5,555,750",N/E
17/10/2022,"656,275,104,962","8,987,005",20.0838
18/10/2022,"500,215,847,305","7,398,325",19.9913
19/10/2022,"488,581,687,002","6,855,266",20.0207
20/10/2022,"531,625,652,482","7,759,059",20.1272
21/10/2022,"529,339,072,164","9,615,301",20.0448
22/10/2022,"13,626,316,050","5,961,441",N/E
23/10/2022,"6,469,971,138","4,450,010",N/E
24/10/2022,"544,062,737,847","7,718,820",19.9647
25/10/2022,"553,943,751,851","7,275,555",19.9535
26/10/2022,"504,807,123,880","7,432,494",19.8712
27/10/2022,"595,107,131,334","8,003,910",19.8553
28/10/2022,"623,563,795,387","12,570,927",19.8365
29/10/2022,"18,591,732,101","7,091,204",N/E
30/10/2022,"8,830,737,944","5,150,867",N/E
31/10/2022,"829,976,379,137","12,194,120",19.8303
1/11/2022,"632,036,879,591","9,241,889",19.8245
2/11/2022,"21,200,030,508","5,917,298",N/E
3/11/2022,"661,400,554,546","8,962,227",19.7463
4/11/2022,"581,627,035,502","10,446,931",19.6673
5/11/2022,"15,467,400,091","6,554,939",N/E
6/11/2022,"7,063,851,498","4,573,348",N/E
7/11/2022,"569,771,183,393","8,151,584",19.5202
8/11/2022,"489,856,873,714","7,188,250",19.4647
9/11/2022,"493,169,744,520","7,195,802",19.4775
10/11/2022,"626,618,915,519","7,961,302",19.5887
11/11/2022,"548,314,043,219","10,194,091",19.394
12/11/2022,"15,880,715,197","6,410,214",N/E
13/11/2022,"7,545,146,264","4,658,736",N/E
14/11/2022,"676,331,662,674","10,383,531",19.5353
15/11/2022,"601,976,871,300","12,775,216",19.4015
16/11/2022,"523,776,130,077","9,152,857",19.3818
17/11/2022,"646,653,898,162","9,028,081",19.3137
18/11/2022,"613,355,138,066","10,976,154",19.4333
19/11/2022,"17,003,316,854","6,752,106",N/E
20/11/2022,"7,623,797,048","4,665,328",N/E
21/11/2022,"13,468,535,496","5,568,526",N/E
22/11/2022,"691,755,122,872","8,023,644",19.493
23/11/2022,"577,493,272,959","7,560,490",19.4667
24/11/2022,"491,091,622,095","7,880,606",19.3683
25/11/2022,"591,581,105,507","10,342,055",19.3692
26/11/2022,"15,322,557,175","6,282,343",N/E
27/11/2022,"7,160,503,574","4,567,183",N/E
28/11/2022,"715,668,976,638","8,709,072",19.3393
29/11/2022,"622,355,915,034","10,263,286",19.325
30/11/2022,"798,030,068,474","13,530,192",19.216
1/12/2022,"637,888,701,847","11,059,620",19.3965
2/12/2022,"616,263,212,052","11,579,920",19.1433
3/12/2022,"17,066,920,512","7,166,753",N/E
4/12/2022,"8,736,165,120","5,292,123",N/E
5/12/2022,"678,751,524,153","9,661,400",19.3422
6/12/2022,"542,525,154,967","8,092,426",19.7567
7/12/2022,"652,577,126,857","8,375,834",19.803
8/12/2022,"659,240,860,611","9,138,623",19.6977
9/12/2022,"701,082,000,325","12,208,793",19.6732
10/12/2022,"20,146,746,929","7,285,948",N/E
11/12/2022,"8,999,623,050","5,021,721",N/E
12/12/2022,"31,536,621,326","7,135,709",N/E
13/12/2022,"796,529,937,680","9,683,114",19.8192
14/12/2022,"710,760,106,482","10,900,602",19.6458
15/12/2022,"842,126,908,214","14,415,604",19.6955
16/12/2022,"785,048,552,088","13,449,477",19.7963
17/12/2022,"22,034,077,030","7,812,294",N/E
18/12/2022,"10,085,538,142","5,435,464",N/E
19/12/2022,"785,862,031,327","10,085,674",19.7932
20/12/2022,"640,633,595,023","9,595,072",19.7557
21/12/2022,"718,554,547,925","8,828,862",19.7482
22/12/2022,"634,360,499,149","9,125,889",19.6932
23/12/2022,"622,148,728,603","10,363,847",19.574
24/12/2022,"15,446,327,951","5,749,700",N/E
25/12/2022,"5,282,512,414","2,869,673",N/E
26/12/2022,"513,720,765,309","7,166,039",19.4287
27/12/2022,"574,838,266,350","7,039,890",19.3983
28/12/2022,"605,493,186,395","7,759,973",19.4407
29/12/2022,"689,185,769,376","9,458,002",19.4143
30/12/2022,"801,892,928,867","12,436,640",19.3615
31/12/2022,"23,639,721,428","6,670,079",N/E
1/1/2023,"7,172,582,580","3,628,863",N/E
2/1/2023,"523,672,195,558","8,734,621",19.4715
3/1/2023,"483,498,686,796","7,866,163",19.4883
4/1/2023,"449,236,115,713","7,694,518",19.422
5/1/2023,"489,374,159,135","8,625,749",19.3568
6/1/2023,"493,899,992,931","9,514,369",19.3672
7/1/2023,"14,893,055,680","6,133,034",N/E
8/1/2023,"7,734,970,682","4,519,704",N/E
9/1/2023,"540,551,466,392","7,913,262",19.1753
10/1/2023,"501,402,562,846","7,556,979",19.1648
11/1/2023,"489,980,956,103","7,085,991",19.1108
12/1/2023,"534,639,060,055","8,156,146",19.026
13/01/2023,"646,298,806,496","13,797,827",18.8735
14/01/2023,"18,340,524,830","7,497,206",N/E
15/01/2023,"10,763,336,294","6,309,820",N/E
16/01/2023,"614,142,483,735","10,135,830",18.7922
17/01/2023,"714,552,908,479","8,065,635",18.7913
18/01/2023,"499,372,820,168","7,617,695",18.7493
19/01/2023,"564,237,725,914","7,761,497",18.7493
20/01/2023,"587,493,981,692","9,707,444",19.0327
21/01/2023,"17,781,822,764","6,499,765",N/E
22/01/2023,"7,744,758,501","4,679,790",N/E
23/01/2023,"560,980,657,693","7,897,515",18.9257
24/01/2023,"477,906,361,194","7,098,806",18.8267
25/01/2023,"516,438,383,452","7,214,457",18.8318
26/01/2023,"531,337,228,328","7,973,041",18.82
27/01/2023,"627,965,973,221","10,714,987",18.8355
28/01/2023,"16,867,819,312","6,794,153",N/E
29/01/2023,"8,305,833,048","4,958,568",N/E
30/01/2023,"653,135,413,892","11,310,417",18.7872
31/01/2023,"759,778,631,861","12,787,950",18.7793
1/2/2023,"539,878,763,473","10,233,991",18.7937
2/2/2023,"506,961,343,896","9,189,100",18.739
3/2/2023,"540,176,068,652","10,932,512",18.6232
4/2/2023,"16,727,890,359","6,995,907",N/E
5/2/2023,"7,945,890,643","4,830,090",N/E
6/2/2023,"13,899,697,451","6,021,660",N/E
7/2/2023,"625,116,206,903","8,437,788",18.8895
8/2/2023,"509,830,849,409","7,655,103",19.0517
9/2/2023,"520,846,960,186","8,293,152",18.9435
10/2/2023,"590,392,181,650","10,854,964",18.9543
11/2/2023,"16,661,756,256","6,826,402",N/E
12/2/2023,"7,390,690,378","4,968,720",N/E
13/02/2023,"615,981,178,210","9,010,539",18.6893
14/02/2023,"540,277,634,064","10,251,913",18.6327
15/02/2023,"592,822,056,594","12,829,718",18.5383
16/02/2023,"562,423,714,302","10,289,205",18.6428
17/02/2023,"622,497,360,289","11,204,342",18.5497
18/02/2023,"16,290,167,200","7,124,883",N/E
19/02/2023,"7,985,942,950","5,184,588",N/E
20/02/2023,"588,091,987,906","8,732,279",18.4142
21/02/2023,"516,789,679,042","7,652,233",18.397
22/02/2023,"496,821,770,190","7,390,351",18.3938
23/02/2023,"541,927,738,850","8,277,358",18.3483
24/02/2023,"616,236,231,710","11,149,895",18.4107
25/02/2023,"17,084,618,992","7,034,943",N/E
26/02/2023,"8,247,662,721","5,081,211",N/E
27/02/2023,"697,378,864,853","11,123,664",18.4023
28/02/2023,"820,843,937,508","14,484,459",18.4077
1/3/2023,"551,740,964,615","11,231,245",18.3448
2/3/2023,"509,152,448,955","9,862,713",18.17
3/3/2023,"556,829,407,061","11,639,924",18.126
4/3/2023,"16,769,774,566","7,455,937",N/E
5/3/2023,"8,748,296,460","5,565,658",N/E
6/3/2023,"591,074,672,778","9,278,479",18.0123
7/3/2023,"494,250,806,251","8,057,322",18.0122
8/3/2023,"479,880,063,455","7,464,676",18.1155
9/3/2023,"566,417,562,375","8,494,836",17.9662
10/3/2023,"612,728,046,570","11,312,003",18.0577
11/3/2023,"16,584,841,226","7,093,368",N/E
12/3/2023,"7,779,014,818","4,961,209",N/E
13/03/2023,"603,270,747,114","9,103,509",18.4083
14/03/2023,"618,552,330,017","10,278,435",18.8302
15/03/2023,"747,369,584,114","13,392,090",18.6427
16/03/2023,"589,893,362,743","10,646,545",18.9972
17/03/2023,"690,636,612,825","11,869,417",18.9095
18/03/2023,"17,069,747,699","7,414,950",N/E
19/03/2023,"7,344,261,055","4,901,263",N/E
20/03/2023,"14,044,518,664","6,202,511",N/E
21/03/2023,"766,313,067,610","8,695,371",18.8977
22/03/2023,"536,002,735,423","7,961,122",18.6755
23/03/2023,"564,244,909,200","8,640,085",18.5437
24/03/2023,"579,216,578,430","10,950,403",18.4902
25/03/2023,"16,329,891,036","7,000,563",N/E
26/03/2023,"7,662,159,260","5,078,825",N/E
27/03/2023,"693,661,276,223","8,868,055",18.5178
28/03/2023,"575,174,410,977","8,489,982",18.383
29/03/2023,"590,561,011,769","9,195,788",18.2523
30/03/2023,"688,811,246,857","12,294,247",18.1052
31/03/2023,"919,557,778,210","16,000,988",18.0932
1/4/2023,"23,154,332,404","9,376,728",N/E
2/4/2023,"9,976,343,954","5,919,919",N/E
3/4/2023,"701,210,668,941","10,392,686",18.0415
4/4/2023,"529,767,744,173","9,157,146",18.107
5/4/2023,"647,779,894,268","11,473,178",18.1185
6/4/2023,"19,812,626,028","6,696,137",N/E
7/4/2023,"10,540,171,075","5,149,935",N/E
8/4/2023,"8,999,743,086","5,200,007",N/E
9/4/2023,"6,831,966,698","4,564,034",N/E
10/4/2023,"711,867,152,510","9,244,655",18.3323
11/4/2023,"570,184,231,652","8,038,434",18.1765
12/4/2023,"531,908,315,422","8,153,107",18.187
13/04/2023,"569,415,882,474","9,722,417",18.066
14/04/2023,"616,149,786,150","14,926,774",18.0152
15/04/2023,"22,880,712,616","9,873,138",N/E
16/04/2023,"10,699,640,875","6,697,379",N/E
17/04/2023,"719,877,447,543","10,505,838",18.0638
18/04/2023,"480,930,231,492","8,780,161",18.0868
19/04/2023,"482,594,393,482","8,224,731",18.063
20/04/2023,"535,843,593,105","9,243,642",18.0448
21/04/2023,"506,522,586,559","11,247,181",18.009
22/04/2023,"16,484,907,093","7,359,860",N/E
23/04/2023,"7,899,616,883","5,394,878",N/E
24/04/2023,"542,683,451,604","9,012,369",17.9988
25/04/2023,"536,627,143,532","8,657,784",18.0082
26/04/2023,"552,242,846,241","8,915,193",18.0892
27/04/2023,"638,867,941,220","10,401,913",18.103
28/04/2023,"875,550,686,200","17,000,771",18.0723
29/04/2023,"27,028,701,718","9,499,370",N/E
30/04/2023,"11,932,645,306","6,708,983",N/E
1/5/2023,"18,748,950,286","8,048,478",N/E
2/5/2023,"860,604,127,593","11,291,290",17.9975
3/5/2023,"564,935,270,838","9,521,999",18.0325
4/5/2023,"556,627,174,025","9,879,850",17.906
5/5/2023,"549,777,047,448","12,194,461",17.9575
6/5/2023,"17,246,470,695","7,718,460",N/E
7/5/2023,"8,126,626,715","5,512,002",N/E
8/5/2023,"563,261,673,389","9,797,690",17.7863
9/5/2023,"496,186,015,220","9,420,854",17.8213
10/5/2023,"459,072,187,163","8,804,703",17.7608
11/5/2023,"583,385,514,113","9,403,553",17.5845
12/5/2023,"609,007,004,439","13,556,221",17.6287
13/05/2023,"19,632,095,252","8,432,977",N/E
14/05/2023,"9,664,109,876","6,026,801",N/E
15/05/2023,"658,063,183,079","14,169,397",17.6142
16/05/2023,"537,444,437,365","11,219,305",17.538
17/05/2023,"608,052,223,257","9,541,666",17.4672
18/05/2023,"527,244,474,501","9,655,542",17.5872
19/05/2023,"563,994,486,844","11,740,619",17.7342
20/05/2023,"17,556,855,771","7,837,867",N/E
21/05/2023,"8,460,839,942","5,754,456",N/E
22/05/2023,"561,437,107,221","9,389,937",17.693
23/05/2023,"513,451,992,955","8,389,441",17.868
24/05/2023,"489,711,373,581","8,654,449",17.9687
25/05/2023,"588,719,710,631","9,478,927",17.8195
26/05/2023,"620,021,858,110","12,127,858",17.8252
27/05/2023,"18,348,402,143","7,841,156",N/E
28/05/2023,"8,605,003,730","5,703,722",N/E
29/05/2023,"552,618,665,148","10,685,339",17.6723
30/05/2023,"661,378,725,186","12,723,923",17.5605
31/05/2023,"778,263,588,835","14,199,882",17.6532
1/6/2023,"632,051,482,963","12,561,896",17.7418
2/6/2023,"602,626,866,480","13,169,772",17.5673
3/6/2023,"19,079,597,222","8,472,111",N/E
4/6/2023,"9,498,841,099","6,153,188",N/E
5/6/2023,"606,176,524,547","10,510,949",17.5063
6/6/2023,"496,617,305,547","9,138,344",17.4732
7/6/2023,"483,495,327,692","8,828,042",17.4192
8/6/2023,"547,345,298,858","9,167,212",17.3608
9/6/2023,"558,864,511,026","11,923,760",17.4085
10/6/2023,"17,741,133,068","7,923,419",N/E
11/6/2023,"8,402,785,549","5,655,305",N/E
12/6/2023,"611,441,946,620","9,453,495",17.284
13/06/2023,"554,375,386,556","9,197,490",17.312
14/06/2023,"560,034,473,018","11,229,382",17.2185
15/06/2023,"651,171,518,635","15,344,126",17.1247
16/06/2023,"631,951,863,385","14,029,317",17.1762
17/06/2023,"19,213,232,124","8,910,926",N/E
18/06/2023,"8,826,017,837","6,070,718",N/E
19/06/2023,"625,328,379,565","9,916,197",17.0792
20/06/2023,"573,763,250,882","9,109,984",17.0945
21/06/2023,"527,789,989,070","8,920,781",17.2043
22/06/2023,"543,369,408,183","9,322,807",17.1547
23/06/2023,"583,036,491,391","11,821,772",17.1713
24/06/2023,"17,325,934,476","7,800,642",N/E
25/06/2023,"8,262,553,874","5,668,009",N/E
26/06/2023,"593,799,506,262","9,642,748",17.1795
27/06/2023,"549,140,684,550","8,609,819",17.1445
28/06/2023,"563,706,602,723","9,693,997",17.1013
29/06/2023,"670,003,315,721","12,334,295",17.072
30/06/2023,"860,916,247,333","18,196,440",17.1187
1/7/2023,"24,749,986,110","10,539,833",N/E
2/7/2023,"11,652,976,340","7,093,556",N/E
3/7/2023,"715,522,528,239","11,859,267",17.1358
4/7/2023,"463,139,043,940","9,821,290",17.0517
5/7/2023,"542,822,533,971","9,879,074",17.026
6/7/2023,"574,793,001,575","9,798,919",17.004
7/7/2023,"579,482,393,518","12,284,575",17.2825
8/7/2023,"17,985,183,897","8,125,659",N/E
9/7/2023,"8,684,517,929","5,917,778",N/E
10/7/2023,"629,335,582,494","10,013,842",17.1012
11/7/2023,"568,929,687,887","8,855,204",17.0605
12/7/2023,"572,755,754,891","9,098,578",17.0783
13/07/2023,"621,791,924,614","11,160,565",16.8537
14/07/2023,"715,989,761,229","17,191,032",16.8905
15/07/2023,"24,941,142,157","10,911,313",N/E
16/07/2023,"11,797,783,458","7,379,537",N/E
17/07/2023,"739,802,102,006","11,237,636",16.7892
18/07/2023,"502,275,930,664","9,392,863",16.7858
19/07/2023,"488,279,598,667","8,955,005",16.748
20/07/2023,"598,738,962,127","9,864,216",16.7667
21/07/2023,"570,879,425,276","12,048,164",16.846
22/07/2023,"18,620,620,483","8,054,519",N/E
23/07/2023,"8,597,880,821","5,862,429",N/E
24/07/2023,"578,739,435,870","9,543,433",16.9393
25/07/2023,"534,220,570,181","9,001,258",16.8367
26/07/2023,"564,091,685,180","9,020,505",16.9075
27/07/2023,"627,939,328,351","10,045,014",16.8825
28/07/2023,"657,600,644,750","14,892,277",16.7338
29/07/2023,"23,315,601,902","9,127,289",N/E
30/07/2023,"11,201,023,239","6,727,186",N/E
31/07/2023,"865,634,665,095","15,082,303",16.6895
1/8/2023,"557,099,834,464","11,722,328",16.7303
2/8/2023,"516,093,054,593","10,109,558",16.8533
3/8/2023,"536,855,826,085","10,481,453",17.0193
4/8/2023,"557,005,261,902","12,748,499",17.2892
5/8/2023,"19,337,742,213","8,565,532",N/E
6/8/2023,"9,356,898,083","6,184,477",N/E
7/8/2023,"558,839,162,799","10,058,137",17.0555
8/8/2023,"504,453,575,807","8,932,813",17.0608
9/8/2023,"489,618,645,861","8,668,234",17.1122
10/8/2023,"585,740,691,464","9,980,841",17.0767
11/8/2023,"605,772,019,487","12,407,394",16.9548
12/8/2023,"18,620,351,130","8,173,235",N/E
13/08/2023,"9,434,422,666","6,074,662",N/E
14/08/2023,"621,013,407,840","12,405,144",17.0045
15/08/2023,"588,957,836,039","15,019,864",17.0672
16/08/2023,"545,222,272,123","11,459,503",17.1388
17/08/2023,"617,617,894,681","10,796,358",17.0768
18/08/2023,"570,392,308,689","12,807,319",17.1225
19/08/2023,"18,869,554,744","8,528,161",N/E
20/08/2023,"9,489,332,421","6,262,166",N/E
21/08/2023,"581,548,406,935","10,020,167",17.0477
22/08/2023,"515,386,742,318","9,078,207",17.0202
23/08/2023,"516,705,678,725","8,798,841",16.9267
24/08/2023,"547,318,375,273","9,697,660",16.8077
25/08/2023,"599,033,436,453","12,521,675",16.809
26/08/2023,"19,107,375,702","8,506,944",N/E
27/08/2023,"9,359,049,681","6,332,207",N/E
28/08/2023,"587,400,471,629","10,298,331",16.7718
29/08/2023,"525,460,184,889","10,428,692",16.7432
30/08/2023,"615,973,541,974","13,114,129",16.8402
31/08/2023,"798,625,401,596","15,678,010",16.7477
1/9/2023,"596,947,532,527","15,451,314",16.917
2/9/2023,"21,443,829,331","9,862,689",N/E
3/9/2023,"11,322,847,678","7,245,968",N/E
4/9/2023,"518,164,442,591","11,457,587",17.1113
5/9/2023,"534,189,389,774","10,089,443",17.175
6/9/2023,"527,317,626,580","9,326,008",17.3492
7/9/2023,"536,970,403,666","10,107,838",17.5805
8/9/2023,"545,395,056,319","12,840,131",17.5543
9/9/2023,"18,994,767,872","8,659,951",N/E
10/9/2023,"9,785,028,118","6,539,364",N/E
11/9/2023,"571,126,305,967","10,367,384",17.5767
12/9/2023,"531,406,240,538","9,365,619",17.3813
13/09/2023,"554,162,373,961","10,255,283",17.2553
14/09/2023,"622,083,143,921","13,667,519",17.1235
15/09/2023,"611,742,384,832","17,543,055",17.1042
16/09/2023,"16,280,166,752","8,822,987",N/E
17/09/2023,"11,285,680,736","7,312,971",N/E
18/09/2023,"671,343,494,654","11,369,097",17.0807
19/09/2023,"557,825,789,501","9,686,567",17.1307
20/09/2023,"567,650,269,422","9,665,018",17.0805
21/09/2023,"557,012,024,480","10,356,302",17.024
22/09/2023,"564,528,572,298","12,729,325",17.1675
23/09/2023,"18,657,175,055","8,626,972",N/E
24/09/2023,"9,295,899,060","6,518,133",N/E
25/09/2023,"615,054,447,850","10,513,830",17.1568
26/09/2023,"539,347,207,890","9,392,318",17.3733
27/09/2023,"606,416,982,355","9,976,178",17.4758
28/09/2023,"689,221,486,353","12,294,436",17.7287
29/09/2023,"913,342,928,883","18,888,999",17.6195
30/09/2023,"31,091,703,609","11,906,105",N/E
1/10/2023,"14,610,234,077","8,658,719",N/E
2/10/2023,"678,809,398,228","13,379,338",17.4127
3/10/2023,"537,285,307,837","10,905,780",17.592
4/10/2023,"512,798,800,062","10,161,189",17.9025
5/10/2023,"599,227,872,562","11,031,322",18.017
6/10/2023,"568,535,530,197","13,245,948",18.2407
7/10/2023,"18,946,392,527","8,882,117",N/E
8/10/2023,"9,425,620,146","6,560,847",N/E
9/10/2023,"503,011,622,337","10,444,490",18.1837
10/10/2023,"580,744,270,712","9,839,888",18.3482
11/10/2023,"568,842,619,109","9,788,687",17.9917
12/10/2023,"612,041,976,254","11,234,880",17.842
13/10/2023,"612,864,778,277","18,228,756",17.9132
14/10/2023,"24,004,374,173","10,948,290",N/E
15/10/2023,"13,501,910,738","8,707,282",N/E
16/10/2023,"662,619,305,789","12,990,645",18.0362
17/10/2023,"585,940,276,390","10,591,078",17.9568
18/10/2023,"543,617,160,627","9,862,293",17.9097
19/10/2023,"552,874,804,371","10,544,820",18.244
20/10/2023,"581,626,552,441","13,559,418",18.2873
21/10/2023,"19,007,605,692","8,970,105",N/E
22/10/2023,"9,691,772,833","6,792,642",N/E
23/10/2023,"595,202,406,914","10,560,593",18.2343
24/10/2023,"518,667,443,301","9,554,885",18.1218
25/10/2023,"555,199,805,953","10,023,501",18.2842
26/10/2023,"570,566,599,526","10,783,196",18.3122
27/10/2023,"635,164,282,401","14,420,840",18.2178
28/10/2023,"21,754,138,672","9,484,572",N/E
29/10/2023,"10,508,647,348","7,067,260",N/E
30/10/2023,"727,161,390,250","14,639,701",18.0752
31/10/2023,"869,902,455,858","15,715,625",18.064
1/11/2023,"666,469,552,548","13,236,090",18.0368
2/11/2023,"28,824,558,608","8,937,603",N/E
3/11/2023,"699,106,569,791","14,684,687",17.9305
4/11/2023,"20,877,953,797","9,508,068",N/E
5/11/2023,"11,114,985,601","7,301,918",N/E
6/11/2023,"637,637,498,047","11,692,496",17.4117
7/11/2023,"508,112,681,461","10,464,458",17.5308
8/11/2023,"498,252,049,976","10,149,046",17.5097
9/11/2023,"542,369,339,150","10,825,562",17.5017
10/11/2023,"637,294,015,744","14,276,317",17.4888
11/11/2023,"21,548,857,858","9,527,357",N/E
12/11/2023,"10,425,963,467","7,034,529",N/E
13/11/2023,"644,669,431,508","11,831,113",17.748
14/11/2023,"587,684,689,327","13,374,700",17.6138
15/11/2023,"611,689,447,299","16,986,101",17.3917
16/11/2023,"620,744,736,824","13,944,531",17.3387
17/11/2023,"679,291,625,911","15,736,137",17.2708
18/11/2023,"23,783,890,697","10,356,529",N/E
19/11/2023,"11,448,140,142","7,372,752",N/E
20/11/2023,"18,683,211,014","8,606,560",N/E
21/11/2023,"881,681,636,954","11,227,730",17.2175
22/11/2023,"626,919,150,007","10,319,414",17.2102
23/11/2023,"514,705,569,073","10,833,885",17.2133
24/11/2023,"655,768,762,655","14,165,957",17.1787
25/11/2023,"21,748,951,972","9,501,780",N/E
26/11/2023,"10,769,787,765","7,209,354",N/E
27/11/2023,"708,719,480,363","11,552,038",17.1268
28/11/2023,"597,847,214,266","11,484,030",17.1555
29/11/2023,"708,549,516,466","13,536,906",17.1357
30/11/2023,"857,091,106,521","18,988,833",17.187
1/12/2023,"723,375,392,222","18,024,980",17.373
2/12/2023,"25,220,156,927","11,297,098",N/E
3/12/2023,"13,889,625,815","8,534,009",N/E
4/12/2023,"720,881,522,420","13,360,510",17.2143
5/12/2023,"599,569,657,777","12,148,871",17.406
6/12/2023,"636,831,275,897","11,730,416",17.4215
7/12/2023,"683,847,796,685","12,674,756",17.2685
8/12/2023,"711,614,879,158","16,299,677",17.4197
9/12/2023,"25,472,466,839","10,512,422",N/E
10/12/2023,"13,297,149,841","8,033,350",N/E
11/12/2023,"783,873,629,144","13,216,970",17.3688
12/12/2023,"43,833,473,434","9,861,709",N/E
13/12/2023,"827,360,800,096","13,112,313",17.447
14/12/2023,"842,120,883,997","15,916,876",17.398
15/12/2023,"900,526,384,305","20,856,013",17.299
16/12/2023,"33,262,243,923","12,763,488",N/E
17/12/2023,"16,151,327,935","8,947,498",N/E
18/12/2023,"880,594,424,104","14,278,207",17.1908
19/12/2023,"660,623,257,395","12,881,928",17.2277
20/12/2023,"756,465,125,748","13,140,187",17.0652
21/12/2023,"740,224,807,739","12,906,425",17.0673
22/12/2023,"752,497,301,404","15,048,484",17.059
23/12/2023,"30,170,093,725","10,549,341",N/E
24/12/2023,"11,956,454,425","6,863,525",N/E
25/12/2023,"4,959,303,158","2,332,850",N/E
26/12/2023,"15,923,516,545","2,784,391",16.9738
